CustomerID,Recency,Frequency,MonetaryValue,Cluster,Segment
14019.0,47,66,1421.61,3,Loyal Customers
14020.0,17,39,642.8,0,New/Recent Customers
14021.0,155,22,631.9,2,Hibernating
14022.0,225,28,440.0,2,Hibernating
14023.0,7,31,584.07,0,New/Recent Customers
14024.0,122,16,327.7,2,Hibernating
14027.0,61,6,104.82,2,Hibernating
14029.0,63,15,467.66,2,Hibernating
14030.0,18,243,2360.09,1,Champions
14031.0,7,250,17286.86,1,Champions
14032.0,2,143,2975.59,1,Champions
14034.0,22,89,651.8199999999999,0,New/Recent Customers
14035.0,29,66,1428.02,3,Loyal Customers
14036.0,285,38,626.65,3,Loyal Customers
14037.0,176,28,147.20000000000002,2,Hibernating
14038.0,78,92,1560.38,3,Loyal Customers
14039.0,33,6,152.2,2,Hibernating
14040.0,41,235,3614.92,1,Champions
14041.0,266,21,141.41,2,Hibernating
14044.0,27,209,652.82,3,Loyal Customers
14045.0,109,6,1659.75,2,Hibernating
14046.0,284,14,154.99,2,Hibernating
14047.0,9,32,1308.6100000000001,0,New/Recent Customers
14048.0,305,85,409.93,3,Loyal Customers
14049.0,17,488,5681.72,1,Champions
14050.0,32,54,746.36,3,Loyal Customers
14051.0,1,210,15610.390000000001,1,Champions
14052.0,20,56,225.36,0,New/Recent Customers
14053.0,124,4,260.25,2,Hibernating
14054.0,65,6,92.46,2,Hibernating
14055.0,106,10,725.6400000000001,2,Hibernating
14056.0,1,1106,8214.65,1,Champions
14057.0,24,284,6217.96,1,Champions
14059.0,267,8,183.6,2,Hibernating
14060.0,5,202,6140.42,1,Champions
14062.0,10,111,10464.85,1,Champions
14064.0,29,80,1353.74,3,Loyal Customers
14066.0,267,7,152.55,2,Hibernating
14067.0,64,52,374.7,3,Loyal Customers
14068.0,320,24,265.85,2,Hibernating
14071.0,4,324,1438.82,1,Champions
14073.0,32,13,151.04,2,Hibernating
14075.0,5,43,942.26,0,New/Recent Customers
14076.0,129,46,122.47,2,Hibernating
14077.0,41,42,499.41999999999996,0,New/Recent Customers
14078.0,102,65,1049.37,3,Loyal Customers
14079.0,125,12,375.1,2,Hibernating
14080.0,33,4,45.599999999999994,2,Hibernating
14081.0,302,153,934.52,3,Loyal Customers
14082.0,365,29,182.25,2,Hibernating
14083.0,4,181,1018.43,1,Champions
14085.0,2,450,4448.54,1,Champions
14087.0,3,69,194.42,0,New/Recent Customers
14088.0,10,589,50491.81,1,Champions
14089.0,57,14,161.0,2,Hibernating
14090.0,325,1,76.32000000000001,2,Hibernating
14092.0,8,214,4076.91,1,Champions
14093.0,12,105,442.85,0,New/Recent Customers
14096.0,4,5111,65164.79,1,Champions
14098.0,37,21,147.35,0,New/Recent Customers
14099.0,16,250,3104.17,1,Champions
14100.0,138,26,194.9,2,Hibernating
14101.0,74,35,5976.79,3,Loyal Customers
14102.0,5,79,1360.28,1,Champions
14104.0,155,21,216.20999999999998,2,Hibernating
14105.0,239,74,1266.23,3,Loyal Customers
14107.0,52,123,2703.23,3,Loyal Customers
14108.0,31,34,597.91,0,New/Recent Customers
14109.0,73,9,144.2,2,Hibernating
14110.0,4,156,5683.15,1,Champions
14111.0,14,10,692.85,0,New/Recent Customers
14112.0,23,160,2915.15,1,Champions
14113.0,4,34,1840.42,0,New/Recent Customers
14114.0,274,15,386.53,2,Hibernating
14116.0,20,72,1382.74,3,Loyal Customers
14117.0,144,3,90.0,2,Hibernating
14121.0,4,159,2780.15,1,Champions
14124.0,84,5,419.58000000000004,2,Hibernating
14125.0,11,167,2740.43,1,Champions
14126.0,8,15,706.1300000000001,0,New/Recent Customers
14127.0,123,44,709.71,3,Loyal Customers
14128.0,61,46,637.5,3,Loyal Customers
14129.0,2,52,1123.8600000000001,0,New/Recent Customers
14130.0,319,67,483.86,3,Loyal Customers
14132.0,2,200,3586.0299999999997,1,Champions
14133.0,130,28,605.64,3,Loyal Customers
14135.0,2,134,4690.31,1,Champions
14138.0,2,47,982.3800000000001,0,New/Recent Customers
14139.0,46,26,415.82,0,New/Recent Customers
14140.0,4,66,935.05,0,New/Recent Customers
14141.0,3,40,915.13,0,New/Recent Customers
14142.0,373,22,311.81,2,Hibernating
14143.0,134,7,115.8,2,Hibernating
14145.0,47,11,3742.2,3,Loyal Customers
14146.0,9,210,4191.0,1,Champions
14147.0,78,5,483.4,2,Hibernating
14148.0,234,3,157.2,2,Hibernating
14149.0,221,28,446.62,2,Hibernating
14150.0,36,26,658.64,0,New/Recent Customers
14152.0,75,49,621.29,3,Loyal Customers
14154.0,239,52,1345.62,3,Loyal Customers
14155.0,266,6,118.75,2,Hibernating
14156.0,10,1400,117379.63,1,Champions
14157.0,20,48,432.88,0,New/Recent Customers
14158.0,40,41,507.66,0,New/Recent Customers
14159.0,20,1204,4693.01,1,Champions
14161.0,216,108,1110.52,3,Loyal Customers
14162.0,174,25,289.36,2,Hibernating
14163.0,87,52,2445.91,3,Loyal Customers
14164.0,71,29,1631.77,3,Loyal Customers
14165.0,276,25,122.53999999999999,2,Hibernating
14167.0,39,52,574.84,3,Loyal Customers
14171.0,98,58,363.79,3,Loyal Customers
14173.0,11,29,450.84,0,New/Recent Customers
14174.0,33,26,134.46,0,New/Recent Customers
14175.0,60,149,3222.3,3,Loyal Customers
14176.0,297,31,576.9000000000001,2,Hibernating
14177.0,86,42,559.41,3,Loyal Customers
14178.0,9,327,1620.93,1,Champions
14179.0,41,165,719.78,3,Loyal Customers
14180.0,11,240,4748.52,1,Champions
14184.0,67,24,452.89,2,Hibernating
14185.0,331,3,197.65,2,Hibernating
14188.0,31,65,2054.36,3,Loyal Customers
14189.0,2,265,4654.08,1,Champions
14191.0,2,259,4684.76,1,Champions
14193.0,68,42,853.39,3,Loyal Customers
14194.0,5,579,11349.52,1,Champions
14195.0,202,7,1012.0,2,Hibernating
14196.0,107,6,335.52,2,Hibernating
14198.0,18,39,701.4,0,New/Recent Customers
14199.0,218,2,185.39999999999998,2,Hibernating
14201.0,60,37,747.44,3,Loyal Customers
14204.0,2,44,161.03,0,New/Recent Customers
14205.0,17,24,466.7,0,New/Recent Customers
14206.0,239,20,328.15999999999997,2,Hibernating
14208.0,95,10,151.74,2,Hibernating
14209.0,11,87,2073.43,1,Champions
14210.0,106,102,1905.8400000000001,3,Loyal Customers
14211.0,53,112,2241.1,3,Loyal Customers
14212.0,90,9,1070.48,2,Hibernating
14214.0,31,67,1004.38,3,Loyal Customers
14215.0,12,108,1789.72,1,Champions
14216.0,3,59,1839.3,1,Champions
14217.0,2,100,2004.98,1,Champions
14218.0,43,12,169.48000000000002,2,Hibernating
14219.0,4,7,89.94,0,New/Recent Customers
14220.0,247,21,632.4,2,Hibernating
14221.0,42,193,3432.8,1,Champions
14222.0,177,41,683.17,3,Loyal Customers
14223.0,92,60,991.13,3,Loyal Customers
14224.0,110,118,1050.12,3,Loyal Customers
14226.0,29,67,2232.19,3,Loyal Customers
14227.0,26,175,3350.96,1,Champions
14229.0,52,40,1547.2,3,Loyal Customers
14231.0,184,50,925.71,3,Loyal Customers
14232.0,43,115,2048.07,3,Loyal Customers
14233.0,49,35,1462.72,3,Loyal Customers
14234.0,22,159,775.46,3,Loyal Customers
14235.0,75,79,3144.86,3,Loyal Customers
14236.0,81,15,490.86,2,Hibernating
14237.0,373,9,161.0,2,Hibernating
14238.0,326,8,146.85,2,Hibernating
14239.0,43,112,2380.85,3,Loyal Customers
14240.0,30,42,890.34,0,New/Recent Customers
14241.0,184,10,213.70000000000002,2,Hibernating
14242.0,235,16,280.55,2,Hibernating
14243.0,9,141,2588.77,1,Champions
14245.0,220,108,1693.45,3,Loyal Customers
14246.0,111,75,1474.06,3,Loyal Customers
14247.0,278,20,136.76999999999998,2,Hibernating
14248.0,318,8,302.58,2,Hibernating
14250.0,7,111,1904.05,1,Champions
14251.0,2,78,2879.7000000000003,1,Champions
14256.0,260,53,969.0600000000001,3,Loyal Customers
14257.0,64,106,3099.7200000000003,3,Loyal Customers
14258.0,9,111,12669.98,1,Champions
14259.0,142,5,120.0,2,Hibernating
14261.0,51,52,1163.45,3,Loyal Customers
14262.0,8,143,2618.23,1,Champions
14264.0,155,17,333.97,2,Hibernating
14265.0,109,31,530.18,3,Loyal Customers
14267.0,163,55,1516.24,3,Loyal Customers
14270.0,332,29,492.65000000000003,2,Hibernating
14271.0,226,10,112.32,2,Hibernating
14272.0,74,33,437.96,3,Loyal Customers
14273.0,51,29,559.97,0,New/Recent Customers
14276.0,99,64,1119.74,3,Loyal Customers
14277.0,15,225,4216.2,1,Champions
14280.0,197,8,134.04,2,Hibernating
14282.0,3,156,3729.34,1,Champions
14284.0,31,32,595.25,0,New/Recent Customers
14285.0,21,27,1910.01,0,New/Recent Customers
14286.0,24,280,4628.75,1,Champions
14287.0,8,9,176.63,0,New/Recent Customers
14288.0,213,16,426.6,2,Hibernating
14289.0,9,47,911.26,0,New/Recent Customers
14290.0,11,101,2314.65,1,Champions
14291.0,2,237,3883.25,1,Champions
14292.0,8,100,4871.93,1,Champions
14293.0,3,61,1046.56,0,New/Recent Customers
14295.0,40,5,166.20000000000002,2,Hibernating
14297.0,18,62,1305.33,0,New/Recent Customers
14298.0,8,1637,51527.3,1,Champions
14299.0,8,143,3965.62,1,Champions
14300.0,19,3,43.2,2,Hibernating
14301.0,117,13,640.14,2,Hibernating
14304.0,223,17,383.45,2,Hibernating
14305.0,71,105,1858.96,3,Loyal Customers
14306.0,51,33,2093.32,3,Loyal Customers
14307.0,89,180,2995.72,3,Loyal Customers
14309.0,8,117,2352.53,1,Champions
14311.0,243,20,310.26,2,Hibernating
14312.0,47,87,1611.59,3,Loyal Customers
14314.0,107,8,120.0,2,Hibernating
14315.0,45,101,2481.13,3,Loyal Customers
14317.0,65,24,508.58000000000004,3,Loyal Customers
14320.0,207,31,477.79,2,Hibernating
14321.0,11,123,1530.75,1,Champions
14323.0,115,36,605.0600000000001,3,Loyal Customers
14326.0,242,8,183.85,2,Hibernating
14327.0,163,12,311.65,2,Hibernating
14329.0,17,259,5014.84,1,Champions
14331.0,124,28,462.65999999999997,2,Hibernating
14332.0,23,26,866.31,0,New/Recent Customers
14333.0,68,15,415.2,2,Hibernating
14334.0,17,162,2552.21,1,Champions
14335.0,16,63,468.26,0,New/Recent Customers
14336.0,17,90,1614.91,1,Champions
14338.0,161,31,588.22,3,Loyal Customers
14339.0,243,14,309.52,2,Hibernating
14340.0,219,6,134.7,2,Hibernating
14341.0,45,129,2182.28,3,Loyal Customers
14342.0,21,21,668.5600000000001,0,New/Recent Customers
14344.0,127,71,889.9300000000001,3,Loyal Customers
14345.0,39,6,108.97999999999999,2,Hibernating
14346.0,121,60,1021.58,3,Loyal Customers
14348.0,260,18,409.57,2,Hibernating
14349.0,10,31,133.5,0,New/Recent Customers
14350.0,274,18,282.93,2,Hibernating
14351.0,165,1,51.0,2,Hibernating
14352.0,157,47,1078.96,3,Loyal Customers
14353.0,215,6,90.6,2,Hibernating
14354.0,6,9,163.62,0,New/Recent Customers
14355.0,366,11,174.4,2,Hibernating
14356.0,80,33,701.23,3,Loyal Customers
14357.0,43,41,225.77,0,New/Recent Customers
14359.0,19,55,912.18,0,New/Recent Customers
14360.0,32,118,2128.23,3,Loyal Customers
14362.0,22,41,161.2,0,New/Recent Customers
14364.0,109,69,3717.35,3,Loyal Customers
14367.0,8,524,9261.52,1,Champions
14368.0,320,8,155.0,2,Hibernating
14371.0,295,4,100.5,2,Hibernating
14373.0,358,4,76.55,2,Hibernating
14375.0,185,75,257.68,3,Loyal Customers
14377.0,191,11,617.05,2,Hibernating
14379.0,44,46,348.1,0,New/Recent Customers
14381.0,52,56,202.68,0,New/Recent Customers
14382.0,26,131,626.0699999999999,3,Loyal Customers
14383.0,38,59,1247.69,3,Loyal Customers
14385.0,9,14,202.11,0,New/Recent Customers
14386.0,297,7,142.4,2,Hibernating
14387.0,33,140,1770.56,3,Loyal Customers
14388.0,10,186,3212.84,1,Champions
14389.0,65,45,1043.46,3,Loyal Customers
14390.0,10,286,4652.82,1,Champions
14393.0,218,5,67.95,2,Hibernating
14395.0,2,350,3507.71,1,Champions
14396.0,65,73,487.99,3,Loyal Customers
14397.0,3,87,2612.96,1,Champions
14400.0,149,25,574.7,2,Hibernating
14401.0,4,182,4051.48,1,Champions
14403.0,130,20,1475.81,3,Loyal Customers
14404.0,34,103,1474.32,3,Loyal Customers
14406.0,119,8,156.75,2,Hibernating
14407.0,107,73,2157.73,3,Loyal Customers
14408.0,11,107,2606.53,1,Champions
14409.0,71,54,2059.4500000000003,3,Loyal Customers
14410.0,92,194,1105.07,3,Loyal Customers
14411.0,311,14,1063.0,2,Hibernating
14412.0,43,43,770.03,3,Loyal Customers
14413.0,362,23,122.7,2,Hibernating
14414.0,92,97,1496.98,3,Loyal Customers
14415.0,1,590,5900.28,1,Champions
14416.0,22,14,490.22,0,New/Recent Customers
14418.0,4,124,1937.25,1,Champions
14419.0,11,206,1058.06,1,Champions
14420.0,99,29,387.52,2,Hibernating
14421.0,57,27,813.11,3,Loyal Customers
14422.0,1,222,4263.64,1,Champions
14423.0,218,3,265.2,2,Hibernating
14424.0,18,1,322.08,2,Hibernating
14426.0,24,224,4481.67,1,Champions
14427.0,50,17,363.34000000000003,2,Hibernating
14428.0,7,144,1244.83,1,Champions
14431.0,303,17,470.36,2,Hibernating
14432.0,10,382,2255.51,1,Champions
14434.0,22,12,1372.8,0,New/Recent Customers
14436.0,99,9,89.06,2,Hibernating
14437.0,366,5,63.0,2,Hibernating
14438.0,306,9,131.9,2,Hibernating
14439.0,320,32,2661.24,3,Loyal Customers
14440.0,8,55,2357.6800000000003,1,Champions
14441.0,1,51,1712.89,1,Champions
14442.0,205,63,1589.82,3,Loyal Customers
14443.0,54,93,1420.2,3,Loyal Customers
14446.0,1,293,1039.58,1,Champions
14447.0,19,70,1163.23,0,New/Recent Customers
14448.0,9,20,375.35,0,New/Recent Customers
14449.0,19,258,907.1,1,Champions
14450.0,181,40,483.25,3,Loyal Customers
14451.0,60,109,662.59,3,Loyal Customers
14452.0,11,62,264.44,0,New/Recent Customers
14453.0,190,22,119.93,2,Hibernating
14456.0,5,970,3062.4,1,Champions
14457.0,311,4,113.64,2,Hibernating
14459.0,155,37,1837.92,3,Loyal Customers
14460.0,110,16,434.34,2,Hibernating
14461.0,148,180,2103.06,3,Loyal Customers
14462.0,66,240,2004.02,3,Loyal Customers
14463.0,98,6,529.62,2,Hibernating
14465.0,247,130,1058.6200000000001,3,Loyal Customers
14466.0,29,72,2272.4,3,Loyal Customers
14467.0,18,90,598.76,0,New/Recent Customers
14470.0,12,43,461.19,0,New/Recent Customers
14472.0,104,281,1936.84,3,Loyal Customers
14473.0,74,7,234.34000000000003,2,Hibernating
14474.0,46,29,547.66,0,New/Recent Customers
14475.0,72,42,925.85,3,Loyal Customers
14476.0,257,19,215.7,2,Hibernating
14477.0,20,10,1309.6,0,New/Recent Customers
14479.0,254,18,316.25,2,Hibernating
14480.0,11,13,279.05,0,New/Recent Customers
14481.0,165,30,636.51,3,Loyal Customers
14482.0,18,144,2068.15,1,Champions
14483.0,282,9,137.1,2,Hibernating
14484.0,50,14,321.92,2,Hibernating
14485.0,39,47,165.75,0,New/Recent Customers
14487.0,27,144,1196.33,3,Loyal Customers
14488.0,68,46,1064.28,3,Loyal Customers
14489.0,207,30,463.38,2,Hibernating
14491.0,175,17,340.93,2,Hibernating
14493.0,7,120,2383.2400000000002,1,Champions
14494.0,26,7,139.56,2,Hibernating
14495.0,51,6,123.8,2,Hibernating
14496.0,312,19,538.8100000000001,2,Hibernating
14497.0,309,29,475.37,2,Hibernating
14498.0,43,193,1957.32,3,Loyal Customers
14499.0,26,194,815.32,3,Loyal Customers
14500.0,88,7,356.85,2,Hibernating
14501.0,184,10,251.21,2,Hibernating
14502.0,20,624,2470.67,1,Champions
14503.0,3,164,3543.26,1,Champions
14504.0,47,107,673.26,3,Loyal Customers
14505.0,17,799,5905.64,1,Champions
14506.0,17,316,2012.17,1,Champions
14507.0,24,96,1383.18,3,Loyal Customers
14508.0,22,57,276.42,0,New/Recent Customers
14511.0,11,68,1314.81,0,New/Recent Customers
14512.0,188,23,275.28,2,Hibernating
14513.0,101,12,455.59000000000003,2,Hibernating
14514.0,61,73,1055.35,3,Loyal Customers
14515.0,18,101,2102.09,1,Champions
14517.0,33,18,330.45,0,New/Recent Customers
14518.0,64,16,174.37,2,Hibernating
14520.0,2,4,270.6,0,New/Recent Customers
14522.0,24,17,974.54,0,New/Recent Customers
14523.0,108,12,241.09,2,Hibernating
14524.0,32,203,1867.68,1,Champions
14525.0,20,291,4332.2,1,Champions
14527.0,3,972,8508.82,1,Champions
14528.0,37,18,364.21999999999997,0,New/Recent Customers
14529.0,60,229,620.04,3,Loyal Customers
14530.0,26,216,2925.91,1,Champions
14532.0,236,64,932.85,3,Loyal Customers
14533.0,25,62,1949.72,3,Loyal Customers
14534.0,3,519,4447.05,1,Champions
14535.0,60,330,2864.19,1,Champions
14536.0,260,19,171.8,2,Hibernating
14537.0,58,10,355.56,2,Hibernating
14538.0,65,19,388.25,2,Hibernating
14539.0,16,32,537.48,0,New/Recent Customers
14540.0,10,76,996.26,0,New/Recent Customers
14541.0,59,111,1461.65,3,Loyal Customers
14542.0,186,5,103.25,2,Hibernating
14543.0,29,72,3630.33,3,Loyal Customers
14544.0,24,114,2024.45,1,Champions
14546.0,5,399,2578.09,1,Champions
14547.0,4,366,4007.54,1,Champions
14548.0,151,4,652.8,2,Hibernating
14549.0,311,56,289.24,2,Hibernating
14550.0,11,48,765.62,0,New/Recent Customers
14551.0,18,10,186.23,0,New/Recent Customers
14552.0,152,58,165.07,2,Hibernating
14553.0,19,113,859.27,3,Loyal Customers
14554.0,10,216,2381.04,1,Champions
14555.0,57,21,324.14,2,Hibernating
14557.0,85,16,788.38,2,Hibernating
14560.0,7,74,2237.77,1,Champions
14561.0,76,69,1080.76,3,Loyal Customers
14562.0,4,423,5074.77,1,Champions
14565.0,96,127,3099.12,3,Loyal Customers
14566.0,111,4,1432.0,2,Hibernating
14567.0,57,33,1530.3600000000001,3,Loyal Customers
14569.0,1,12,227.39,0,New/Recent Customers
14570.0,281,29,218.06,2,Hibernating
14572.0,3,270,2832.84,1,Champions
14573.0,180,235,1653.42,3,Loyal Customers
14576.0,372,1,35.400000000000006,2,Hibernating
14577.0,13,123,859.71,0,New/Recent Customers
14578.0,3,24,168.63,0,New/Recent Customers
14581.0,17,17,138.6,0,New/Recent Customers
14582.0,41,6,114.11,2,Hibernating
14583.0,6,330,1052.55,1,Champions
14584.0,169,100,1042.26,3,Loyal Customers
14585.0,50,29,157.05,2,Hibernating
14586.0,277,19,237.36,2,Hibernating
14587.0,19,383,1601.14,1,Champions
14589.0,372,3,39.75,2,Hibernating
14591.0,15,197,1447.14,1,Champions
14592.0,35,164,570.46,3,Loyal Customers
14593.0,22,152,617.99,3,Loyal Customers
14594.0,7,53,379.83,0,New/Recent Customers
14595.0,20,102,1740.6,1,Champions
14597.0,11,55,883.15,0,New/Recent Customers
14598.0,44,50,221.97,0,New/Recent Customers
14600.0,306,25,393.33000000000004,2,Hibernating
14601.0,11,7,213.96,0,New/Recent Customers
14603.0,275,2,660.0,2,Hibernating
14606.0,1,2700,12156.65,1,Champions
14607.0,16,86,16569.5,1,Champions
14608.0,4,20,1785.15,0,New/Recent Customers
14609.0,72,4,601.56,2,Hibernating
14616.0,243,3,406.08000000000004,2,Hibernating
14618.0,9,16,553.44,0,New/Recent Customers
14619.0,246,20,394.44,2,Hibernating
14620.0,206,26,412.78000000000003,2,Hibernating
14621.0,1,92,1788.3600000000001,1,Champions
14622.0,185,21,320.58000000000004,2,Hibernating
14623.0,32,134,889.25,3,Loyal Customers
14624.0,57,13,225.85,2,Hibernating
14625.0,196,53,899.63,3,Loyal Customers
14626.0,24,122,2791.27,1,Champions
14628.0,91,24,671.96,3,Loyal Customers
14629.0,4,152,959.01,1,Champions
14631.0,51,41,1006.98,3,Loyal Customers
14632.0,263,8,114.56,2,Hibernating
14633.0,266,20,344.90000000000003,2,Hibernating
14636.0,36,28,609.85,0,New/Recent Customers
14638.0,51,16,443.6,2,Hibernating
14639.0,52,172,2984.49,3,Loyal Customers
14640.0,24,106,2125.08,1,Champions
14641.0,22,7,110.46,2,Hibernating
14642.0,59,2,96.12,2,Hibernating
14643.0,170,31,693.8100000000001,3,Loyal Customers
14644.0,68,26,830.76,3,Loyal Customers
14645.0,157,30,597.09,3,Loyal Customers
14646.0,2,2080,280206.02,1,Champions
14647.0,201,30,243.22,2,Hibernating
14649.0,5,199,1417.29,1,Champions
14651.0,67,102,654.6,3,Loyal Customers
14652.0,77,29,114.18,2,Hibernating
14653.0,1,237,1947.55,1,Champions
14655.0,8,49,1932.23,1,Champions
14656.0,169,80,291.05,3,Loyal Customers
14657.0,18,126,848.22,3,Loyal Customers
14658.0,5,29,247.15,0,New/Recent Customers
14659.0,9,253,2529.93,1,Champions
14660.0,87,30,285.74,2,Hibernating
14661.0,27,4,107.95,2,Hibernating
14662.0,29,168,771.17,3,Loyal Customers
14664.0,20,99,637.89,0,New/Recent Customers
14665.0,61,90,1835.7,3,Loyal Customers
14666.0,24,14,195.25,0,New/Recent Customers
14667.0,11,573,9241.2,1,Champions
14669.0,242,170,1269.99,3,Loyal Customers
14670.0,280,132,411.53,3,Loyal Customers
14672.0,235,61,765.55,3,Loyal Customers
14673.0,3,74,1736.4,1,Champions
14675.0,16,102,604.75,0,New/Recent Customers
14676.0,31,42,2548.2400000000002,3,Loyal Customers
14680.0,25,258,28754.11,1,Champions
14681.0,71,7,498.95,2,Hibernating
14682.0,188,2,52.0,2,Hibernating
14684.0,26,421,1236.28,1,Champions
14687.0,107,15,628.38,2,Hibernating
14688.0,8,327,5630.87,1,Champions
14689.0,209,13,112.8,2,Hibernating
14690.0,44,50,371.7,0,New/Recent Customers
14691.0,31,71,2114.33,3,Loyal Customers
14692.0,137,68,591.55,3,Loyal Customers
14693.0,265,8,172.9,2,Hibernating
14696.0,4,130,2078.95,1,Champions
14697.0,218,22,188.60999999999999,2,Hibernating
14698.0,2,210,1250.76,1,Champions
14699.0,214,8,109.13000000000001,2,Hibernating
14700.0,32,115,2235.3,3,Loyal Customers
14701.0,11,335,2549.37,1,Champions
14702.0,1,347,3292.14,1,Champions
14703.0,15,22,318.17,0,New/Recent Customers
14704.0,11,415,1546.91,1,Champions
14705.0,199,1,179.0,2,Hibernating
14708.0,3,28,1126.37,0,New/Recent Customers
14709.0,15,196,4921.04,1,Champions
14710.0,14,139,606.13,0,New/Recent Customers
14711.0,10,357,2868.8,1,Champions
14712.0,29,25,917.07,0,New/Recent Customers
14713.0,9,339,2666.36,1,Champions
14714.0,24,10,160.19,0,New/Recent Customers
14715.0,25,71,867.38,3,Loyal Customers
14716.0,43,55,329.68,0,New/Recent Customers
14719.0,2,237,1602.13,1,Champions
14720.0,6,37,663.81,0,New/Recent Customers
14722.0,147,29,187.92000000000002,2,Hibernating
14723.0,10,278,1158.3,1,Champions
14725.0,25,52,718.08,0,New/Recent Customers
14727.0,274,10,268.58,2,Hibernating
14729.0,374,71,313.49,3,Loyal Customers
14730.0,1,501,2005.06,1,Champions
14731.0,47,45,380.02,0,New/Recent Customers
14732.0,8,147,2702.4900000000002,1,Champions
14733.0,16,202,9585.91,1,Champions
14735.0,4,194,6065.69,1,Champions
14737.0,4,17,1164.55,0,New/Recent Customers
14738.0,43,54,1314.45,3,Loyal Customers
14739.0,4,60,3902.28,1,Champions
14740.0,197,89,1448.21,3,Loyal Customers
14741.0,12,59,1400.34,0,New/Recent Customers
14744.0,16,26,1099.98,0,New/Recent Customers
14745.0,113,69,1220.26,3,Loyal Customers
14747.0,249,18,328.2,2,Hibernating
14748.0,29,89,1415.75,3,Loyal Customers
14752.0,44,5,389.64,2,Hibernating
14753.0,87,30,563.15,3,Loyal Customers
14754.0,45,41,638.05,3,Loyal Customers
14755.0,10,235,5010.28,1,Champions
14756.0,15,38,738.96,0,New/Recent Customers
14757.0,75,19,420.5,2,Hibernating
14758.0,145,71,1484.06,3,Loyal Customers
14759.0,5,102,1625.97,1,Champions
14760.0,297,5,89.2,2,Hibernating
14761.0,59,11,255.9,2,Hibernating
14762.0,264,21,300.52,2,Hibernating
14764.0,47,6,278.3,2,Hibernating
14765.0,29,39,254.11,0,New/Recent Customers
14766.0,8,135,2473.37,1,Champions
14768.0,17,5,192.60000000000002,0,New/Recent Customers
14769.0,3,1090,10674.75,1,Champions
14770.0,232,52,876.42,3,Loyal Customers
14772.0,112,9,139.26,2,Hibernating
14775.0,58,60,1011.9,3,Loyal Customers
14776.0,51,117,2538.3,3,Loyal Customers
14778.0,127,35,730.86,3,Loyal Customers
14779.0,281,41,386.15,2,Hibernating
14780.0,55,27,447.68,0,New/Recent Customers
14782.0,320,6,200.10000000000002,2,Hibernating
14784.0,26,15,289.99,0,New/Recent Customers
14785.0,10,3,77.4,0,New/Recent Customers
14788.0,7,30,679.4399999999999,0,New/Recent Customers
14789.0,29,6,197.64,2,Hibernating
14790.0,17,46,745.06,0,New/Recent Customers
14792.0,64,2,6.2,2,Hibernating
14793.0,21,14,228.99,0,New/Recent Customers
14794.0,3,80,1319.91,1,Champions
14795.0,166,6,131.45000000000002,2,Hibernating
14796.0,1,1141,8022.49,1,Champions
14798.0,53,12,173.74,2,Hibernating
14799.0,51,13,157.7,2,Hibernating
14800.0,48,385,4339.74,1,Champions
14801.0,61,59,193.14,0,New/Recent Customers
14803.0,162,44,845.55,3,Loyal Customers
14804.0,9,12,353.27,0,New/Recent Customers
14805.0,15,47,554.65,0,New/Recent Customers
14806.0,75,11,193.39000000000001,2,Hibernating
14808.0,40,235,2741.17,1,Champions
14810.0,41,255,2087.88,1,Champions
14813.0,370,30,155.43,2,Hibernating
14815.0,37,53,778.5,3,Loyal Customers
14816.0,197,4,271.85,2,Hibernating
14817.0,200,63,1110.34,3,Loyal Customers
14818.0,74,48,657.8,3,Loyal Customers
14819.0,64,13,272.07,2,Hibernating
14820.0,21,29,507.29,0,New/Recent Customers
14821.0,367,2,48.800000000000004,2,Hibernating
14823.0,180,70,321.43,3,Loyal Customers
14824.0,10,29,1127.71,0,New/Recent Customers
14825.0,4,121,2226.91,1,Champions
14828.0,197,17,2139.76,3,Loyal Customers
14829.0,29,42,697.55,0,New/Recent Customers
14830.0,53,40,197.13,0,New/Recent Customers
14834.0,18,67,1720.3,3,Loyal Customers
14836.0,10,6,102.44999999999999,0,New/Recent Customers
14837.0,90,108,1649.5,3,Loyal Customers
14840.0,268,4,62.85,2,Hibernating
14841.0,53,138,3295.76,3,Loyal Customers
14842.0,44,145,2824.69,3,Loyal Customers
14844.0,64,130,3189.81,3,Loyal Customers
14847.0,149,13,309.4,2,Hibernating
14849.0,22,388,7930.54,1,Champions
14850.0,312,21,325.75,2,Hibernating
14851.0,23,28,511.35,0,New/Recent Customers
14852.0,58,143,2836.69,3,Loyal Customers
14853.0,24,9,475.8,0,New/Recent Customers
14854.0,78,127,2759.83,3,Loyal Customers
14855.0,119,20,645.65,2,Hibernating
14856.0,36,66,1311.3799999999999,3,Loyal Customers
14857.0,60,60,1173.12,3,Loyal Customers
14859.0,13,58,1353.74,0,New/Recent Customers
14860.0,19,11,170.32,0,New/Recent Customers
14861.0,52,6,125.79,2,Hibernating
14862.0,26,48,841.1999999999999,0,New/Recent Customers
14863.0,29,11,266.76,0,New/Recent Customers
14865.0,7,4,52.2,0,New/Recent Customers
14866.0,11,99,14389.9,1,Champions
14867.0,186,36,710.28,3,Loyal Customers
14868.0,3,144,2953.59,1,Champions
14869.0,9,71,725.7,0,New/Recent Customers
14870.0,262,13,327.25,2,Hibernating
14871.0,3,98,522.38,0,New/Recent Customers
